row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,permit_number
2549,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRFW20250416848
2552,permit_class,clustering,Res.1&2 or Guest House,0.953307392996109,cluster_majority,True,PRGR20240834026
2559,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRGS20240102123
2561,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20240521840
2562,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20240522830
2565,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20240939413
2573,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20241248024
2580,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20250102541
2588,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20250204868
2589,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20250204977
2618,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250309852
2622,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250310101
2626,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250310629
2630,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250310986
2637,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250311412
2638,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250311417
2650,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20250311724
2658,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250311909
2663,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312114
2672,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312380
2677,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312459
2680,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312552
2681,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312606
2683,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312629
2684,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312639
2690,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312913
2697,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250312930
2701,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250313059
2706,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250313121
2707,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250313136
2710,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250313293
2713,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250313499
2718,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250413670
2721,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250413808
2727,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250413831
2732,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250413960
2736,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRGS20250413982
2740,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414053
2742,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414062
2749,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414171
2750,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414174
2752,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414176
2758,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414246
2759,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414253
2760,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414265
2762,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414314
2763,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414337
2769,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414522
2776,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414777
2786,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250414972
2788,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250415053
2791,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250415149
2792,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250415248
2800,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250415596
2804,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250415758
2814,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250416023
2815,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250416025
2825,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250416291
2836,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250416592
2842,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250416741
2851,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250416974
2867,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250417563
2868,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250417566
2870,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250417573
2875,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250417637
2877,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250417652
2885,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRGS20250418313
2886,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRHV20121124643
2887,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRHV20240937472
2888,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20241040665
2889,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRHV20241251197
2897,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRHV20250208313
2902,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRHV20250208582
2907,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRHV20250309931
2911,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250310477
2916,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRHV20250311317
2917,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250311451
2920,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250311892
2924,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250312275
2932,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250313361
2952,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250415894
2956,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRHV20250416932
2958,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRHV20250417239
3044,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRIR20250418048
3065,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRMAR20250205719
3081,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRMAR20250415249
3090,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRMFH20231251886
3094,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRMFH20231252649
3111,permit_class,clustering,Res.1&2 or Guest House,0.953307392996109,cluster_majority,True,PRMFH20240833630
3114,permit_class,clustering,Res.1&2 or Guest House,0.953307392996109,cluster_majority,True,PRMFH20240833648
3123,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250102276
3131,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRMFH20250205191
3132,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250205284
3140,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250206811
3144,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250207110
3150,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250207411
3154,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250207866
3156,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRMFH20250207931
3158,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250208137
3159,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250208165
3161,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250208296
3165,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250208618
3169,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250308904
3174,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250309278
3177,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250309667
3178,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250309675
3183,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250310151
3186,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250310380
3190,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250310801
3191,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250310837
3193,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250310938
3194,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250310981
3195,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRMFH20250310983
3205,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250311266
3207,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250311282
3210,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250311752
3228,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250312787
3237,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRMFH20250313386
3239,permit_class,clustering,Residential-Multi-Family,0.48514851485148514,cluster_majority,True,PRMFH20250313445
3257,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250309746
3258,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250310122
3263,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250310815
3266,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRPL20250311076
3267,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250311375
3269,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250311865
3275,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250312457
3276,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250312458
3288,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250312501
3290,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250312526
3294,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250312603
3295,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250312765
3299,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250313068
3300,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250313119
3303,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRPL20250313157
3308,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250313310
3313,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250313345
3318,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250313474
3320,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250313511
3337,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250414806
3338,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250414825
3343,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250415142
3362,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250415750
3366,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250416003
3367,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250416160
3371,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250416367
3374,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250416376
3378,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250416674
3379,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250416683
3385,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,PRPL20250416981
3388,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250417516
3393,permit_class,clustering,Residential-Multi-Family,0.8103896103896104,cluster_majority,True,PRPL20250418094
3398,permit_class,clustering,Res.1&2 or Guest House,0.9140625,cluster_majority,True,PRRF20241147971
3399,permit_class,clustering,Residential-Multi-Family,0.6881720430107527,cluster_majority,True,PRRF20241248906
