permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-4951,"Awaiting Applicant Response","Building Permit With Plan Check",,,"3133 Calistoga Rd Rincon Valley [RIN]",,028-120-028,,"I would like to purchase a prefabricated home and place it on my property. It will be 1150 square feet and have 1-2 bathrooms."
BLD25-4954,,"Building Permit With Plan Check",,,"5850 Volkerts Rd Twin Hills [TWI]",,062-100-019,,"DECOMMISSION BEDROOM (CONVERT TO OFFICE) FOR PROPOSED 1 BEDROOM ADU We are decommissioning a bedroom in the existing primary residence to make room for a new 1 bedroom ADU on the septic system. We are converting an existing bedroom into an office."
BLD25-4966,,"Building Permit With Plan Check",,,"36809 Mariners Dr Sea Ranch [SEA]",,156-070-015,,"(N) 12.75kW Roof Mounted Solar System w/ 39.6kWh ESS INSTALLING 12.75KW ROOF MOUNTED SOLAR SYSTEM WITH BATTERY STORAGE."
BLD25-4967,,"Building Permit With Plan Check",,,"23500 King Ridge Rd Guerneville [GUE]",,107-050-001,,"(N) 12.180 kW Roof Mount PV System, w/ 20kWh ESS PROVIDE AND INSTALL A ROOF MOUNTED, UTILITY INTERACTIVE PHOTOVOLTAIC SYSTEM AND BATTERY ENERGY STORAGE SYSTEM. PROVIDE AND INSTALL (1) LOAD CENTER."
BLD25-4968,"Ready for Plan","Building Permit With Plan Check",,,"36511 Sculpture Point Dr Sea Ranch [SEA]",,156-020-009,,"SFD - Adding 200 SF of Conditioned Space, adding 109 SF of Unconditioned Space, (N) 195.5 SF of Decks -Minor additions at Entry and Primary Bedroom -New hot tub deck and relocate existing hot tub -Minor extension at front deck"
BLD25-4969,,"Building Permit With Plan Check",,,"36870 Greencroft Close Sea Ranch [SEA]",,155-400-015,,"SFD_Remove existing solar system and install a 29 panel, 13.34kw, roof mounted, grid tied solar system with a 32kwh backup battery system."
BLD25-4970,,"Building Permit With Plan Check",,,"23500 King Ridge Rd Guerneville [GUE]",,107-050-001,,"(N) 12.180 kW Roof Mount PV System, w/ 20kWh ESS PROVIDE AND INSTALL A ROOF MOUNTED, UTILITY INTERACTIVE PHOTOVOLTAIC SYSTEM AND BATTERY ENERGY STORAGE SYSTEM. PROVIDE AND INSTALL (1) LOAD CENTER."
BLD25-4971,,"Building Permit With Plan Check",,,"7901 Lakeville Hwy Lakeville [LAK]",,068-100-025,,"Res, ESS Installation with (4) Enphase IQ5P ESS Units on Barn"
BLD25-4973,,"Building Permit With Plan Check",,,"11320 Westside Ave Forestville [FOR]",,081-023-012,,"**CE** Detached Carport (336 SF) Deck under BLD25-2332-Confirmed Septic tank and leach filed are West of house. Detached Parking Deck"
BLD25-4977,"Ready for Plan","Building Permit With Plan Check",,,"11320 Westside Ave Forestville [FOR]",,081-023-012,,"To legalize VBU24-0549; SFD - 40 FT Structural Retaining Wall Only - $55k"
BLD25-4978,"Ready for Plan","Building Permit With Plan Check",,,"1934 Los Alamos Rd Kenwood [KEN]",,030-100-014,,"2020 Glass Fire - SFD, Rebuild 2600SF, Garage 784SF, Cov'd Deck 434SF, 2020 Glass Fire (EVT20-00692)"
BLD25-4980,"Awaiting Applicant Response","Building Permit With Plan Check",,,"8672 Trenton Rd Forestville [FOR]",,082-052-022,,"Bathroom remodel, front door, exterior electrical remodel."
BLD25-4983,"Ready for Plan","Building Permit With Plan Check",,,"344 Anglers Way Petaluma [PET]",,021-090-035,,"New SFD 2,124 SF, two story, 3BDR, 560 sf deck, attached 552 sf garage"
BLD25-4986,,"Building Permit With Plan Check",,,"1545 N Castle Rd Sonoma [SON]",,127-111-070,,"Adding 10kWh ESS to existing PV System"
BLD25-4988,,"Building Permit With Plan Check",,,"10655 Mill Station Rd Graton [GRA]",,061-030-038,,"T-MOBILE: EQUIPMENT AREA: 1. REPLACE (E) T-MOBILE 100A METER PANEL WITH (N) T-MOBILE 200A METER PANEL 2. REPLACE (E) 100A PPC CABINET WITH (N) 200A PPC CABINET"
BLD25-4989,,"Building Permit With Plan Check",,,"15560 River Rd Guerneville [GUE]",,070-120-005,,"SFD Interior Repair, fire damage assoc EVT25-00016 (F2)"
BLD25-4995,,"Building Permit With Plan Check",,,"9508 Spring Hill School Rd Twin Hills [TWI]",,077-010-042,,"1. INSTALL 6.4 kW PHOTOVOLTAIC SOLAR SYSTEM ON ROOF OF SFD 2. INSTALL 10 kW ENERGY STORAGE SYSTEM ON EXTERIOR OF SFD"
BLD25-4997,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1095 Palomino Rd Cloverdale [CLO]",,117-280-011,,"Installation of a permanently mounted whole-house standby generator. Scope of work includes excavation and placement of a new underground gas line from an existing 250-gallon propane storage tank to the generator location, with all piping and final fuel connections performed by a licensed plumbing contractor. Electrical work to be performed by a licensed electrical contractor, including installation of an automatic transfer switch (if applicable) and all conductors, conduits, and terminations required to connect the generator to the existing main electrical service panel in compliance with applicable codes."
BLD25-4998,"Ready for Plan","Building Permit With Plan Check",,,"4840 Upper Ridge Rd Mark West Springs [MWS]",,028-360-016,,"EVT17-04185 New 2988 sf SFD, 1649 sf cv'd porch, 554 sf garage New SFD 2988 SF, 1BDR, 2BA and basement"
BLD25-4999,"Ready for Plan","Building Permit With Plan Check",,,"2000 Estero Ln Bodega Bay [BBY]",,100-160-002,,"SFD - Interior Remodel 297 SF (2 Bathrooms, Kitchen, Replace Windows /Doors), Patch/Repair Vinyl Siding, Rebuild Front Porch/Stairs 99 SF, Replace (E) Central Air with Mini-Split, Replace Electrical Panels REBUILD EXISTING FRONT PORCH AND STAIRS IN KIND (NOT INCLUDING ROOF STRUCTURE). EXPAND EXISTING BATHROOM INTO EXISTING UTILITY CLOSET. REMODEL EXISTING KITCHEN. REPLACE ALL EXTERIOR WINDOWS, EXTERIOR DOORS, AND INTERIOR DOORS. PATCH AND REPAIR EXISTING VINYL SIDING. REPLACE EXISTING ELECTRICAL PANELS. REPLACE EXISTING CENTRAL AIR SYSTEM WITH NEW MINI-SPLIT HVAC SYSTEM."
BLD25-5010,"Ready for Plan","Building Permit With Plan Check",,,"5455 Bennett Valley Rd Bennett Valley [BEN]",,049-050-022,,"SFD Rebuild (3,848 SF) - Demo (E) SFD down to subfloor & Rebuild SFD on Same Foundation/Floor Framing, Att’d Garage Addition (300 SF), & Patio Addition (291 SF)"
BLD25-5011,"Resubmittal Received","Building Permit With Plan Check",,,"5900 Vine Hill School Rd Graton [GRA]",,078-120-043,,"Install of new 200 amp meter main. like for like. Install of 22kw Generac generator (model 7042) and 200 amp ATS. Install of lockable 100 amp disconnect between the generator and electrical system. To include 250 gal Propane tank"
BLD25-5012,"Ready for Plan","Building Permit With Plan Check",,,"38048 Foothill Close Sea Ranch [SEA]",,155-300-010,,"Brace & Bolt Garage: hardware and shear walls per prescriptive plans Retrofit four foot high cripple walls in garage. Retrofit four foot high (max.) cripple wall in subarea."
BLD25-5015,,"Building Permit With Plan Check",,,"869 Irwin Ln Santa Rosa [SRO]",,060-370-016,,"Replace existing roof mounted PV with New 4.785kW PV solar system and New 10kWh ESS."
"BLD25-5018 To Site Review Building Permit With",,"Plan Check",,,"5049 Rebecca Dr Penngrove [PEN]",,047-340-034,,"SFD, Convert (E) Garage to Master suite 507 SF and addition of a California Frame Roof Gable, cov'd deck 127 SF"
BLD25-5023,,"Building Permit With Plan Check",,,"6117 Van Keppel Rd Forestville [FOR]",,083-072-002,,"SFD, Roof Mount Solar Install 11.5kW with 30kWh Partial Home Backup Battery"
BLD25-5028,,"Building Permit With Plan Check",,,"7441 Witter Rd Twin Hills [TWI]",,076-011-003,,"SFD, Roof Mount Solar Install 5.16kW with (N) ESS, Grid-Tied Microinverters to (E) MSP"
BLD25-5032,,"Building Permit With Plan Check",,,"101 Windsweep Sea Ranch [SEA]",,156-480-012,,"Install a 13kw propane fired backup generator."
"BLD25-5033 To Site Review Building Permit With",,"Plan Check",,,"6972 Giovanetti Rd Forestville [FOR]",,084-210-007,,"Residential: Retaining Wall for Driveway"
BLD25-5037,"Ready for Plan","Building Permit With Plan Check",,,"6323 Burnside Rd Bloomfield [BLO]",,027-270-026,,"SFD, decommission bedroom (150 SF) at primary residence in order to build ADU at same other permit # BLD25-4700"
BLD25-5039,"Ready for Plan","Building Permit With Plan Check",,,"6880 Day Rd Windsor [WIN]",,164-150-002,,"Interior SFD Remodel (450 SF) – Remodel Lower Floor Walls in Living/Dining Room with (N) Roof & Vaulted Ceiling. Remodel Kitchen & Upper Floor Bath, Replace Upper Floor Deck Stairs"
BLD25-5040,,"Building Permit With Plan Check",,,"504 Pleasant Hill Rd Twin Hills [TWI]",,060-380-019,,"SFD, Roof Mount Solar Install 6.15kW with (1) ESS"
BLD25-5045,,"Building Permit With Plan Check",,,"35970 Sea Ridge Rd Sea Ranch [SEA]",,155-230-023,,"SFD, Roof Mount Solar Panel Install, 12 panel, 5.52kW, grid tied, Backup Battery 16kWh"
BLD25-5049,"Plan Check Comments","Building Permit With Plan Check",,,"3790 Selvage Rd Santa Rosa [SRO]",,057-105-037,,"NEW METAL STORAGE BUILDING 40x45 (1800 SF)"
BLD25-5055,"Awaiting Applicant Response","Building Permit With Plan Check",,,"4135 Santa Rosa Ave Bellevue [BEL]",,045-014-010,,"reroof building #2"
BLD25-5056,"Awaiting Applicant Response","Building Permit With Plan Check",,,"3336 Piner Rd Santa Rosa [SRO]",,034-140-013,,"Construction of a new agricultural barn."
BLD25-5058,"Ready for Plan","Building Permit With Plan Check",,,"6300 Channel Dr Rincon Valley [RIN]",,031-050-055,,"(N) Det'd Prefab Metal Garage - 2,960 SF"
BLD25-5060,"Payment Due Building Permit With","Plan Check",,,"191 Dover Ct N Windsor [WIN]",,058-221-011,,"EVT17-01625: ""CE"" Replacement SFD (1,908 SF), Att Garage (690 SF), Attached ADU (998 SF) Att Garage (346 SF) Single Family Home with and attached ADU and 3 Car Garage. Non- Engineered CRC Prescriptive Design."
BLD25-5062,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1245 Sobre Vista Dr Glen Ellen [GLE]",,133-061-006,,"Primary Closet Addition Adjacent to existing Primary Bedroom. Single Story 268 s.f., Slab on Grade, Wood framed, Structure per CBC Residential Code. Minor Electrical Lighting and Extension of existing HVAC ductwork. Addition to match existing residence exterior, roof line and fenestration. Addition will displace a small concrete patio and aproximately 150 s.f. of landscaping. Drainage patterns will be unaffected"
BLD25-5065,Finaled,"Building Permit With Plan Check",,,"5636 Hessel Ave Twin Hills [TWI]",,062-114-055,,"SFD, Roof-mount PV 7.82kW DC (6.46kW AC), ESS 15.00kWh AC, and 50A EV charger (EVSE-NA-1050-0100-0100)"
BLD25-5071,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1031 Corona Rd Penngrove [PEN]",,137-030-036,,"Foundation repair using 23 Push Piers"
BLD25-5072,,"Building Permit With Plan Check",,,"21513 Heron Dr Bodega Bay [BBY]",,100-261-019,,"SFD, Roof Mount Solar PV System Install 11.96kW, ESS 30kWh"
BLD25-5077,,"Building Permit With Plan Check",,,"5730 Idlewood Rd Mark West Springs [MWS]",,029-120-049,,"30 kWh Battery Storage Addition to Existing Solar System"
BLD25-5079,Finaled,"Building Permit With Plan Check",,,"3900 Holland Dr Bennett Valley [BEN]",,049-710-021,,"ESS 27.0kWh AC added to existing solar/ESS."
BLD25-5080,,"Building Permit With Plan Check",,,"1540 Lawndale Rd Kenwood [KEN]",,050-130-011,,"EVT17-05301 Roof Mount Photovoltaic System - (30) Modules – 11.52 kW AC (13.80 kW DC)- ESS: (2) 10-kWhr Batteries – 20 kWhr Total on ADU"
BLD25-5081,,"Building Permit With Plan Check",,,"1260 Jonive Rd Twin Hills [TWI]",,080-170-031,,"SFD, INSTALL A ENERGY STORAGE SYSTEM:· (01) TESLA POWERWALL 3 (10 KW, 13.5KWH) · (01) POWERWALL 3 DC EXPANSION UNIT (13.5KWH) · (01) TESLA BACKUP SWITCH · (01) ENERGY SYSTEM DISCONNECT · (01) GENERATION PANEL · (01) HEAT ALARM"
BLD25-5082,"Awaiting Applicant Response","Building Permit With Plan Check",,,"101 Harris Hills Dr Graton [GRA]",,060-303-074,,"1kW PV solar system"
BLD25-5085,"Ready for Plan","Building Permit With Plan Check",,,"3449 Petaluma Hill Rd Bellevue [BEL]",,044-190-009,,"TELECOM STORAGE 864 SF, INSTALL (2) SINGLE WIDE UTILITY SHELTERS ON SAME FOUNDATION, AUTOMATIC TRANSFER SWITCH (ATS), THEIR ASSOCIATED UTILITIES, NEW DRIVEWAY AND FENCING. and Generator on sep foundation in different location associated permits: ADR25-0052"
BLD25-5086,,"Building Permit With Plan Check",,,"24094 Dutcher Creek Rd Cloverdale [CLO]",,118-100-060,,"Res, Roof Mount Solar Install 8.61kW on Det'd Barn w/ 27kWh ESS"
BLD25-5089,"Awaiting Applicant Response","Building Permit With Plan Check",,,"69 Bosuns Reach Sea Ranch [SEA]",,156-330-023,,"New SFD (1,292 SF), Cov'd Porches (352 SF) Single family dwelling. One bed, one bath and covered outdoor studio"
BLD25-5090,"Awaiting Applicant Response","Building Permit With Plan Check",,,"4300 Carmelita Ct Bennett Valley [BEN]",,049-400-021,,"SFD, Garage Conversion 433 SF and Addition to primary bedroom 806 SF, (N) attached Garage 586 SF no additional bedrooms, Valuation 185,000 dollars."
BLD25-5098,"Awaiting Applicant Response","Building Permit With Plan Check",,,"9255 W Dry Creek Rd Geyserville [GEY]",,139-140-023,,"NEW SHADE STRUCTURE"
BLD25-5100,,"Building Permit With Plan Check",,,"261 Whalebone Reach Sea Ranch [SEA]",,156-210-017,,"SFD_Install a 9.2kw, 20 panel, roof mounted, grid tied solar system with a 27kwh backup battery system."
BLD25-5102,,"Building Permit With Plan Check",,,"120 White Fir Wood Sea Ranch [SEA]",,155-510-019,,"Install a 10 panel, 4.6kw roof mounted, grid tied solar system with a 13.5kwh backup battery system."
BLD25-5103,"Ready for Plan","Building Permit With Plan Check",,,"1300 Furlong Rd Twin Hills [TWI]",,080-110-017,,"Adding 15.48kW Ground Mount PV System to an (E) pre-engineered racking system, and Powerwall 3 ESS"
BLD25-5104,,"Building Permit With Plan Check",,,"6740 Merchant St Bloomfield [BLO]",,027-160-004,,"SFD_Install new 6.02kW solar PV system with a new energy storage system."
BLD25-5105,,"Building Permit With Plan Check",,,"27506 River Rd Cloverdale [CLO]",,117-060-024,,"Garage_Install new 7.74kW solar PV system with a new energy storage system. Also included is a main service panel upgrade."
BLD25-5106,,"Building Permit With Plan Check",,,"101 Riddle Rd Glen Ellen [GLE]",,054-420-001,,"SFD_Install new 6.88kW solar PV system with a new energy storage system."
BLD25-5108,,"Building Permit With Plan Check",,,"439 Chestnut Ave Agua Caliente [AGU]",,056-231-027,,"DET'D BARN_Install new 9.46kW solar PV system with a new energy storage system."
BLD25-5111,"Plan Check Comments","Building Permit With Plan Check",,,"20760 Hyde Rd Sonoma [SON]",,126-042-022,,"Residential: In Ground Gunite Pool $220,000. Owner Builder 30x16 Gunite Pool"
BLD25-5112,"Ready for Plan","Building Permit With Plan Check",,,"6475 Bodega Ave Two Rock [TWO]",,022-190-018,,"Dairy w/ Residence: 307.34 kWDC Ground Mounted Solar Array to Offset two meters onsite"
BLD25-5115,"Awaiting Applicant Response","Building Permit With Plan Check",,,"2585 Lawndale Rd Kenwood [KEN]",,050-130-026,,"2017 COMPLEX FIRE - PROPANE SYSTEM AND LANDSCAPE FOR POOL Polyline needs inspection."
BLD25-5119,"Payment Due Building Permit With","Plan Check",,,"18796 Orange Ave Agua Caliente [AGU]",,052-241-019,,"· NEW ROOF FOR MAIN RESIDENCE AND GARAGE · INTERIOR REMODEL OF KITCHEN, LIVING ROOM, FAMILY ROOM, PRIMARY BEDROOM AND BATHROOM · REMODEL OF PATIO"
BLD25-5120,"Resubmittal Requested","Building Permit With Plan Check",,,"3415 Moriconi Dr Santa Rosa [SRO]",,034-150-013,,"INSTALL LATHAM ASTORIA 14' WITH AUTO COVER, HEATER AND ALARMS ON POOL FACING DOORS. $75,000.00."
BLD25-5127,,"Building Permit With Plan Check",,,"20645 8th St E Sonoma [SON]",,126-031-034,,"(N) Garage/Gym Roof Mounted 17.4kW PV System w/ 40.5kWh ESS INSTALL A ROOF-MOUNTED PV SYSTEM & ENERGY STORAGE SYSTEM: 40 PANELS / 17.400 KW DC + (3) ESS BATTERIES 34.5KW, 40.5KWH"
BLD25-5130,,"Building Permit With Plan Check",,,"4725 Bodega Ave Petaluma [PET]",,021-110-053,,"SFD, New 13.5kWh ESS, (1) ESS Battery, (1) AC Disconnect, (1) ESS Disconnect Switch, (1) Backup Switch"
BLD25-5137,"Resubmittal Received","Building Permit With Plan Check",,,"19132 7th St E Sonoma [SON]",,127-111-003,,"Res, New Pool and Spa, in ground, gunite. Pool equipment building previously submitted and approved BLD25-3241"
BLD25-5141,,"Building Permit With Plan Check",,,"4280 Sonoma Mountain Rd Bennett Valley [BEN]",,049-071-016,,"SFD_Install new 6.88kW solar PV system with a new energy storage system."
BLD25-5142,"Ready for Plan","Building Permit With Plan Check",,,"14000 Woodland Dr Guerneville [GUE]",,070-060-043,,"COMM - Installing water/sewer/electrical (200 amp) infrastructure for new cabins Putting in infrastructure to complete the work related to vested Use Permit UPE02-0144 to increase the number of cabins from 15 to 23 and reducing the number of tent camping sites from 20 to 8. Consistent with the use permit, the eight new cabins will be 'a form of recreational vehicle that is intended for guest use as a cabin'. This building permit application is for infrastructure related to providing water, sewer and electrical hookups for the new cabin sites. The cabins themselves will be manufactured offsite and trucked to the resort, so are not part of this permit application."
