raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,address,parcel_number,permit_number,permit_type,description,valuation,status,applied_date,issued_date,contractor_name,permit_type_clean,address_normalized,parcel_number_normalized,permit_number_normalized,permit_type_normalized,description_normalized,valuation_normalized,status_normalized,applied_date_normalized,issued_date_normalized,contractor_name_normalized,validation,validation_record_status,validation_address_status,validation_applied_date_status,validation_contractor_name_status,validation_description_status,validation_issued_date_status,validation_parcel_number_status,validation_permit_number_status,validation_permit_type_status,validation_status_status,validation_valuation_status,permit_number_prefix,description_keywords,valuation_bucket
run_20260625_171448_721_row_000014,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,14,"9552 Live Oak Avenue, Temple City, California 91780",8588-007-005,MISC25-48885,Miscellaneous,DEMOLISH EXISTING POOL WITH BACKFILLING WITH STRUCTURAL COMPACTED FILL,$0,Issued,04-02-2025,04-02-2025,World Demolition,Miscellaneous,"9552 Live Oak Avenue, Temple City, California 91780",8588-007-005,MISC25-48885,Miscellaneous,DEMOLISH EXISTING POOL WITH BACKFILLING WITH STRUCTURAL COMPACTED FILL,0.0,Issued,2025-04-02,2025-04-02,World Demolition,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '9552 Live Oak Avenue, Temple City, California 91780', 'normalized_value': '9552 Live Oak Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8588-007-005', 'normalized_value': '8588-007-005', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'MISC25-48885', 'normalized_value': 'MISC25-48885', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Miscellaneous', 'normalized_value': 'Miscellaneous', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'DEMOLISH EXISTING POOL WITH BACKFILLING WITH STRUCTURAL COMPACTED FILL', 'normalized_value': 'DEMOLISH EXISTING POOL WITH BACKFILLING WITH STRUCTURAL COMPACTED FILL', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '04-02-2025', 'normalized_value': '2025-04-02', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-02-2025', 'normalized_value': '2025-04-02', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'World Demolition', 'normalized_value': 'World Demolition', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.823656+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,MISC,mechanical+demolition+pool,le_1
run_20260625_171448_721_row_000015,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,15,"5312 Temple City Boulevard Unit B , Temple City, California 91780",8589-001-013,B24-47532,Building,"NEW DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, KITCHEN AND FRONT PORCH","$106,009.98",Issued,09-18-2024,04-03-2025,WZ Home Design Inc.,Building,"5312 Temple City Boulevard Unit B , Temple City, California 91780",8589-001-013,B24-47532,Building,"NEW DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, KITCHEN AND FRONT PORCH",106009.98,Issued,2024-09-18,2025-04-03,WZ Home Design Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5312 Temple City Boulevard Unit B , Temple City, California 91780', 'normalized_value': '5312 Temple City Boulevard Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8589-001-013', 'normalized_value': '8589-001-013', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B24-47532', 'normalized_value': 'B24-47532', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'NEW DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, KITCHEN AND FRONT PORCH', 'normalized_value': 'NEW DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, KITCHEN AND FRONT PORCH', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$106,009.98', 'normalized_value': 106009.98, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '09-18-2024', 'normalized_value': '2024-09-18', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'WZ Home Design Inc.', 'normalized_value': 'WZ Home Design Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.824076+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,mechanical,100000_plus
run_20260625_171448_721_row_000016,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,16,"6023 Rowland Avenue Unit B, Temple City, California 91780",5385-028-008,B24-47911,Building,"NEW 800 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS AND KITCHEN","$150,000",Issued,11-12-2024,04-03-2025,MMA Construction Corp.,Building,"6023 Rowland Avenue Unit B, Temple City, California 91780",5385-028-008,B24-47911,Building,"NEW 800 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS AND KITCHEN",150000.0,Issued,2024-11-12,2025-04-03,MMA Construction Corp.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6023 Rowland Avenue Unit B, Temple City, California 91780', 'normalized_value': '6023 Rowland Avenue Unit B, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-028-008', 'normalized_value': '5385-028-008', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B24-47911', 'normalized_value': 'B24-47911', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'NEW 800 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS AND KITCHEN', 'normalized_value': 'NEW 800 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS AND KITCHEN', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$150,000', 'normalized_value': 150000.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-12-2024', 'normalized_value': '2024-11-12', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'MMA Construction Corp.', 'normalized_value': 'MMA Construction Corp.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.824473+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,mechanical,100000_plus
run_20260625_171448_721_row_000017,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,17,"5711 Rio Hondo Avenue, Temple City, California 91780",8587-003-022,B25-48898,Building,TEAR OFF REROOF MAIN HOUSE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES,"$11,000",Finaled,04-03-2025,04-03-2025,United Master Roofing Inc.,Building,"5711 Rio Hondo Avenue, Temple City, California 91780",8587-003-022,B25-48898,Building,TEAR OFF REROOF MAIN HOUSE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES,11000.0,Finaled,2025-04-03,2025-04-03,United Master Roofing Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5711 Rio Hondo Avenue, Temple City, California 91780', 'normalized_value': '5711 Rio Hondo Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8587-003-022', 'normalized_value': '8587-003-022', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-48898', 'normalized_value': 'B25-48898', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TEAR OFF REROOF MAIN HOUSE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES', 'normalized_value': 'TEAR OFF REROOF MAIN HOUSE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$11,000', 'normalized_value': 11000.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Finaled', 'normalized_value': 'Finaled', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'United Master Roofing Inc.', 'normalized_value': 'United Master Roofing Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.825010+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,roof,10000_99999
run_20260625_171448_721_row_000018,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,18,"5711 Rio Hondo Avenue, Temple City, California 91780",8587-003-022,B25-48899,Building,TEAR OFF REROOF DETACHED GARAGE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES,$3000,Finaled,04-03-2025,04-03-2025,United Master Roofing Inc.,Building,"5711 Rio Hondo Avenue, Temple City, California 91780",8587-003-022,B25-48899,Building,TEAR OFF REROOF DETACHED GARAGE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES,3000.0,Finaled,2025-04-03,2025-04-03,United Master Roofing Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5711 Rio Hondo Avenue, Temple City, California 91780', 'normalized_value': '5711 Rio Hondo Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8587-003-022', 'normalized_value': '8587-003-022', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-48899', 'normalized_value': 'B25-48899', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TEAR OFF REROOF DETACHED GARAGE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES', 'normalized_value': 'TEAR OFF REROOF DETACHED GARAGE ADD NEW SHEATHING. INSTALL GAF SANDWOOD COOL ROOF SHINGLES', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$3000', 'normalized_value': 3000.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Finaled', 'normalized_value': 'Finaled', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'United Master Roofing Inc.', 'normalized_value': 'United Master Roofing Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.825267+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,roof+mechanical,1000_9999
run_20260625_171448_721_row_000019,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,19,"5312 Temple City Boulevard, Temple City, California 91780",8589-001-013,D25-48808,Demolition,DEMOLITION OF EXISTING DETACHED GARAGE,$0,Issued,03-24-2025,04-03-2025,WZ Home Design Inc.,Demolition,"5312 Temple City Boulevard, Temple City, California 91780",8589-001-013,D25-48808,Demolition,DEMOLITION OF EXISTING DETACHED GARAGE,0.0,Issued,2025-03-24,2025-04-03,WZ Home Design Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5312 Temple City Boulevard, Temple City, California 91780', 'normalized_value': '5312 Temple City Boulevard, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8589-001-013', 'normalized_value': '8589-001-013', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'D25-48808', 'normalized_value': 'D25-48808', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Demolition', 'normalized_value': 'Demolition', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'DEMOLITION OF EXISTING DETACHED GARAGE', 'normalized_value': 'DEMOLITION OF EXISTING DETACHED GARAGE', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '03-24-2025', 'normalized_value': '2025-03-24', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'WZ Home Design Inc.', 'normalized_value': 'WZ Home Design Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.825494+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,D,mechanical+demolition,le_1
run_20260625_171448_721_row_000020,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,20,"5312 Temple City Boulevard Unit B , Temple City, California 91780",8589-001-013,E25-48805,Electrical,ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH A SUB-PANEL 100 AMP,$0,Issued,03-24-2025,04-03-2025,WZ Home Design Inc.,Electrical,"5312 Temple City Boulevard Unit B , Temple City, California 91780",8589-001-013,E25-48805,Electrical,ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH A SUB-PANEL 100 AMP,0.0,Issued,2025-03-24,2025-04-03,WZ Home Design Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5312 Temple City Boulevard Unit B , Temple City, California 91780', 'normalized_value': '5312 Temple City Boulevard Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8589-001-013', 'normalized_value': '8589-001-013', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'E25-48805', 'normalized_value': 'E25-48805', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Electrical', 'normalized_value': 'Electrical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH A SUB-PANEL 100 AMP', 'normalized_value': 'ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH A SUB-PANEL 100 AMP', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '03-24-2025', 'normalized_value': '2025-03-24', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'WZ Home Design Inc.', 'normalized_value': 'WZ Home Design Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.825727+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,E,electrical+mechanical,le_1
run_20260625_171448_721_row_000021,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,21,"6023 Rowland Avenue Unit B , Temple City, California 91780",5385-028-008,E25-48894,Electrical,ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT,$0,Issued,04-03-2025,04-03-2025,MMA Construction Corp.,Electrical,"6023 Rowland Avenue Unit B , Temple City, California 91780",5385-028-008,E25-48894,Electrical,ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT,0.0,Issued,2025-04-03,2025-04-03,MMA Construction Corp.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6023 Rowland Avenue Unit B , Temple City, California 91780', 'normalized_value': '6023 Rowland Avenue Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-028-008', 'normalized_value': '5385-028-008', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'E25-48894', 'normalized_value': 'E25-48894', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Electrical', 'normalized_value': 'Electrical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'normalized_value': 'ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'MMA Construction Corp.', 'normalized_value': 'MMA Construction Corp.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.825956+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,E,electrical+mechanical,le_1
run_20260625_171448_721_row_000022,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,22,"9063 Acaso Drive, Temple City, California 91780",5388-016-005,E25-48900,Electrical,UPGRADE ELECTRICAL PANEL TO 200 AMP SERVICE,$0,Issued,04-03-2025,04-03-2025,Timax Electric Inc.,Electrical,"9063 Acaso Drive, Temple City, California 91780",5388-016-005,E25-48900,Electrical,UPGRADE ELECTRICAL PANEL TO 200 AMP SERVICE,0.0,Issued,2025-04-03,2025-04-03,Timax Electric Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '9063 Acaso Drive, Temple City, California 91780', 'normalized_value': '9063 Acaso Drive, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5388-016-005', 'normalized_value': '5388-016-005', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'E25-48900', 'normalized_value': 'E25-48900', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Electrical', 'normalized_value': 'Electrical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'UPGRADE ELECTRICAL PANEL TO 200 AMP SERVICE', 'normalized_value': 'UPGRADE ELECTRICAL PANEL TO 200 AMP SERVICE', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Timax Electric Inc.', 'normalized_value': 'Timax Electric Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.826234+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,E,electrical,le_1
run_20260625_171448_721_row_000023,run_20260625_171448_721,run_20260625_171448_721_input,run_20260625_171448_721_csv,23,"5312 Temple City Boulevard Unit B , Temple City, California 91780",8589-001-013,M25-48806,Mechanical,INSTALL (3) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR A NEW DETACHED ACCESSORY DWELLING UNIT,$0,Issued,03-24-2025,04-03-2025,WZ Home Design Inc.,Mechanical,"5312 Temple City Boulevard Unit B , Temple City, California 91780",8589-001-013,M25-48806,Mechanical,INSTALL (3) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR A NEW DETACHED ACCESSORY DWELLING UNIT,0.0,Issued,2025-03-24,2025-04-03,WZ Home Design Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5312 Temple City Boulevard Unit B , Temple City, California 91780', 'normalized_value': '5312 Temple City Boulevard Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8589-001-013', 'normalized_value': '8589-001-013', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-48806', 'normalized_value': 'M25-48806', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'INSTALL (3) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'normalized_value': 'INSTALL (3) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '03-24-2025', 'normalized_value': '2025-03-24', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '04-03-2025', 'normalized_value': '2025-04-03', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'WZ Home Design Inc.', 'normalized_value': 'WZ Home Design Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.826506+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,mechanical,le_1
