raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,permit_number,building_type,permit_type,const_type,valuation,total_sf,total_units,permit_class,permit_class_clean,permit_number_normalized,building_type_normalized,permit_type_normalized,const_type_normalized,valuation_normalized,total_sf_normalized,total_units_normalized,permit_class_normalized,validation,validation_record_status,validation_building_type_status,validation_const_type_status,validation_permit_class_status,validation_permit_number_status,validation_permit_type_status,validation_total_sf_status,validation_total_units_status,validation_valuation_status,valuation_bucket,total_units_group,total_sf_nonzero
run_20260621_165055_31_row_003692,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3692,PRRF20250415734,1 to 2 Family,Reroof,Alteration/Remodel,51102,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415734,1 to 2 Family,Reroof,Alteration/Remodel,51102.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415734', 'normalized_value': 'PRRF20250415734', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '51102', 'normalized_value': 51102.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.073391+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003693,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3693,PRRF20250415757,1 to 2 Family,Reroof,Alteration/Remodel,14500,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415757,1 to 2 Family,Reroof,Alteration/Remodel,14500.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415757', 'normalized_value': 'PRRF20250415757', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '14500', 'normalized_value': 14500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.073540+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003694,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3694,PRRF20250415784,1 to 2 Family,Reroof,Alteration/Remodel,13350,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415784,1 to 2 Family,Reroof,Alteration/Remodel,13350.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415784', 'normalized_value': 'PRRF20250415784', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '13350', 'normalized_value': 13350.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.073667+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003695,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3695,PRRF20250415795,1 to 2 Family,Reroof,Alteration/Remodel,20900,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415795,1 to 2 Family,Reroof,Alteration/Remodel,20900.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415795', 'normalized_value': 'PRRF20250415795', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '20900', 'normalized_value': 20900.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.073793+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003696,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3696,PRRF20250415796,1 to 2 Family,Reroof,Alteration/Remodel,51500,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415796,1 to 2 Family,Reroof,Alteration/Remodel,51500.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415796', 'normalized_value': 'PRRF20250415796', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '51500', 'normalized_value': 51500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.073914+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003697,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3697,PRRF20250415807,1 to 2 Family,Reroof,Alteration/Remodel,59800,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415807,1 to 2 Family,Reroof,Alteration/Remodel,59800.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415807', 'normalized_value': 'PRRF20250415807', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '59800', 'normalized_value': 59800.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074033+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003698,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3698,PRRF20250415820,1 to 2 Family,Reroof,Alteration/Remodel,1500,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415820,1 to 2 Family,Reroof,Alteration/Remodel,1500.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415820', 'normalized_value': 'PRRF20250415820', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '1500', 'normalized_value': 1500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074154+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_003699,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3699,PRRF20250415876,1 to 2 Family,Reroof,Alteration/Remodel,74346,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415876,1 to 2 Family,Reroof,Alteration/Remodel,74346.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415876', 'normalized_value': 'PRRF20250415876', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '74346', 'normalized_value': 74346.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074269+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003700,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3700,PRRF20250415922,1 to 2 Family,Reroof,Alteration/Remodel,17900,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415922,1 to 2 Family,Reroof,Alteration/Remodel,17900.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415922', 'normalized_value': 'PRRF20250415922', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '17900', 'normalized_value': 17900.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074388+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003701,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3701,PRRF20250415934,1 to 2 Family,Reroof,Alteration/Remodel,9000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415934,1 to 2 Family,Reroof,Alteration/Remodel,9000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415934', 'normalized_value': 'PRRF20250415934', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '9000', 'normalized_value': 9000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074506+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_003702,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3702,PRRF20250415941,1 to 2 Family,Reroof,Alteration/Remodel,106050,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415941,1 to 2 Family,Reroof,Alteration/Remodel,106050.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415941', 'normalized_value': 'PRRF20250415941', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '106050', 'normalized_value': 106050.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074647+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,100000_plus,1,zero
run_20260621_165055_31_row_003703,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3703,PRRF20250415951,1 to 2 Family,Reroof,Alteration/Remodel,94000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415951,1 to 2 Family,Reroof,Alteration/Remodel,94000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415951', 'normalized_value': 'PRRF20250415951', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '94000', 'normalized_value': 94000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074776+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003704,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3704,PRRF20250415965,1 to 2 Family,Reroof,Alteration/Remodel,68515,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415965,1 to 2 Family,Reroof,Alteration/Remodel,68515.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415965', 'normalized_value': 'PRRF20250415965', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '68515', 'normalized_value': 68515.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.074891+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003705,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3705,PRRF20250415981,1 to 2 Family,Reroof,Alteration/Remodel,92000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415981,1 to 2 Family,Reroof,Alteration/Remodel,92000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415981', 'normalized_value': 'PRRF20250415981', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '92000', 'normalized_value': 92000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.075008+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
